date,event_timestamp_utc,indicator_type,event,country,actual,forecast,previous,revision,unit,importance,calendar_id,ticker,source,source_url,provider,provider_endpoint,point_in_time
2016-01-04,2016-01-04T15:00:00+00:00,pmi,ISM Manufacturing PMI,United States,48.2,49.1,48.6,,index,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-01-07,2016-01-07T20:30:00+00:00,nfp,Non-Farm Employment Change,United States,292000.0,203000.0,252000.0,,persons,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-01-07,2016-01-07T20:30:00+00:00,unemployment,Unemployment Rate,United States,5.0,5.0,5.0,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-01-14,2016-01-14T20:30:00+00:00,retail_sales,Retail Sales m/m,United States,-0.1,-0.1,0.4,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-01-19,2016-01-19T20:30:00+00:00,core_cpi,Core CPI m/m,United States,0.1,0.2,0.2,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-01-19,2016-01-19T20:30:00+00:00,cpi,CPI m/m,United States,-0.1,0.0,0.0,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-01-28,2016-01-28T20:30:00+00:00,gdp,Advance GDP q/q,United States,0.7,0.8,2.0,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-02-01,2016-02-01T15:00:00+00:00,pmi,ISM Manufacturing PMI,United States,48.2,48.6,48.2,,index,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-02-04,2016-02-04T20:30:00+00:00,nfp,Non-Farm Employment Change,United States,151000.0,189000.0,262000.0,,persons,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-02-04,2016-02-04T20:30:00+00:00,unemployment,Unemployment Rate,United States,4.9,5.0,5.0,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-02-11,2016-02-11T20:30:00+00:00,retail_sales,Retail Sales m/m,United States,0.2,0.1,0.2,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-02-18,2016-02-18T20:30:00+00:00,core_cpi,Core CPI m/m,United States,0.3,0.2,0.1,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-02-18,2016-02-18T20:30:00+00:00,cpi,CPI m/m,United States,0.0,-0.1,-0.1,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-03-01,2016-03-01T15:00:00+00:00,pmi,ISM Manufacturing PMI,United States,49.5,48.5,48.2,,index,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-03-03,2016-03-03T20:30:00+00:00,nfp,Non-Farm Employment Change,United States,242000.0,195000.0,172000.0,,persons,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-03-03,2016-03-03T20:30:00+00:00,unemployment,Unemployment Rate,United States,4.9,4.9,4.9,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-03-14,2016-03-14T20:30:00+00:00,retail_sales,Retail Sales m/m,United States,-0.1,-0.1,-0.4,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-03-15,2016-03-15T20:30:00+00:00,core_cpi,Core CPI m/m,United States,0.3,0.2,0.3,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-03-15,2016-03-15T20:30:00+00:00,cpi,CPI m/m,United States,-0.2,-0.2,0.0,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-03-31,2016-03-31T19:30:00+00:00,nfp,Non-Farm Employment Change,United States,215000.0,206000.0,245000.0,,persons,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-03-31,2016-03-31T19:30:00+00:00,unemployment,Unemployment Rate,United States,5.0,4.9,4.9,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-04-01,2016-04-01T14:00:00+00:00,pmi,ISM Manufacturing PMI,United States,51.8,50.8,49.5,,index,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-04-12,2016-04-12T19:30:00+00:00,retail_sales,Retail Sales m/m,United States,-0.3,0.1,0.0,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-04-13,2016-04-13T19:30:00+00:00,core_cpi,Core CPI m/m,United States,0.1,0.2,0.3,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-04-13,2016-04-13T19:30:00+00:00,cpi,CPI m/m,United States,0.1,0.2,-0.2,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-04-28,2016-04-28T12:30:00+00:00,gdp,Advance GDP q/q,United States,0.5,0.7,1.4,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-05-01,2016-05-01T19:30:00+00:00,pmi,ISM Manufacturing PMI,United States,50.8,51.6,51.8,,index,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-05-05,2016-05-05T19:30:00+00:00,nfp,Non-Farm Employment Change,United States,160000.0,203000.0,208000.0,,persons,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-05-05,2016-05-05T19:30:00+00:00,unemployment,Unemployment Rate,United States,5.0,5.0,5.0,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-05-12,2016-05-12T19:30:00+00:00,retail_sales,Retail Sales m/m,United States,1.3,-0.3,-0.3,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-05-16,2016-05-16T19:30:00+00:00,core_cpi,Core CPI m/m,United States,0.2,0.2,0.1,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-05-16,2016-05-16T19:30:00+00:00,cpi,CPI m/m,United States,0.4,0.3,0.1,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-06-01,2016-06-01T14:00:00+00:00,pmi,ISM Manufacturing PMI,United States,51.3,50.5,50.8,,index,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-06-02,2016-06-02T19:30:00+00:00,nfp,Non-Farm Employment Change,United States,38000.0,159000.0,123000.0,,persons,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-06-02,2016-06-02T19:30:00+00:00,unemployment,Unemployment Rate,United States,4.7,4.9,5.0,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-06-13,2016-06-13T19:30:00+00:00,retail_sales,Retail Sales m/m,United States,0.5,0.4,1.3,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-06-15,2016-06-15T19:30:00+00:00,core_cpi,Core CPI m/m,United States,0.2,0.2,0.2,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-06-15,2016-06-15T19:30:00+00:00,cpi,CPI m/m,United States,0.2,0.3,0.4,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-07-01,2016-07-01T14:00:00+00:00,pmi,ISM Manufacturing PMI,United States,53.2,51.3,51.3,,index,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-07-07,2016-07-07T19:30:00+00:00,nfp,Non-Farm Employment Change,United States,287000.0,175000.0,11000.0,,persons,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-07-07,2016-07-07T19:30:00+00:00,unemployment,Unemployment Rate,United States,4.9,4.8,4.7,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-07-14,2016-07-14T19:30:00+00:00,core_cpi,Core CPI m/m,United States,0.2,0.2,0.2,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-07-14,2016-07-14T19:30:00+00:00,cpi,CPI m/m,United States,0.2,0.2,0.2,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-07-14,2016-07-14T19:30:00+00:00,retail_sales,Retail Sales m/m,United States,0.6,0.1,0.2,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-07-28,2016-07-28T19:30:00+00:00,gdp,Advance GDP q/q,United States,1.2,2.6,1.1,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-08-01,2016-08-01T14:00:00+00:00,pmi,ISM Manufacturing PMI,United States,52.6,53.1,53.2,,index,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-08-04,2016-08-04T19:30:00+00:00,nfp,Non-Farm Employment Change,United States,255000.0,180000.0,292000.0,,persons,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-08-04,2016-08-04T19:30:00+00:00,unemployment,Unemployment Rate,United States,4.9,4.8,4.9,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-08-11,2016-08-11T19:30:00+00:00,retail_sales,Retail Sales m/m,United States,0.0,0.4,0.8,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-08-15,2016-08-15T19:30:00+00:00,core_cpi,Core CPI m/m,United States,0.1,0.2,0.2,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-08-15,2016-08-15T19:30:00+00:00,cpi,CPI m/m,United States,0.0,0.0,0.2,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-09-01,2016-09-01T19:30:00+00:00,nfp,Non-Farm Employment Change,United States,151000.0,180000.0,275000.0,,persons,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-09-01,2016-09-01T14:00:00+00:00,pmi,ISM Manufacturing PMI,United States,49.4,52.0,52.6,,index,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-09-01,2016-09-01T19:30:00+00:00,unemployment,Unemployment Rate,United States,4.9,4.8,4.9,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-09-14,2016-09-14T19:30:00+00:00,retail_sales,Retail Sales m/m,United States,-0.3,-0.1,0.1,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-09-15,2016-09-15T19:30:00+00:00,core_cpi,Core CPI m/m,United States,0.3,0.2,0.1,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-09-15,2016-09-15T19:30:00+00:00,cpi,CPI m/m,United States,0.2,0.1,0.0,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-10-03,2016-10-03T14:00:00+00:00,pmi,ISM Manufacturing PMI,United States,51.5,50.4,49.4,,index,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-10-06,2016-10-06T20:30:00+00:00,nfp,Non-Farm Employment Change,United States,156000.0,171000.0,167000.0,,persons,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-10-06,2016-10-06T20:30:00+00:00,unemployment,Unemployment Rate,United States,5.0,4.9,4.9,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-10-13,2016-10-13T20:30:00+00:00,retail_sales,Retail Sales m/m,United States,0.6,0.6,-0.2,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-10-17,2016-10-17T20:30:00+00:00,core_cpi,Core CPI m/m,United States,0.1,0.2,0.3,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-10-17,2016-10-17T20:30:00+00:00,cpi,CPI m/m,United States,0.3,0.3,0.2,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-10-28,2016-10-28T12:30:00+00:00,gdp,Advance GDP q/q,United States,2.9,2.5,1.4,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-11-01,2016-11-01T14:00:00+00:00,pmi,ISM Manufacturing PMI,United States,51.9,51.8,51.5,,index,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-11-03,2016-11-03T20:30:00+00:00,nfp,Non-Farm Employment Change,United States,161000.0,174000.0,191000.0,,persons,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-11-03,2016-11-03T20:30:00+00:00,unemployment,Unemployment Rate,United States,4.9,4.9,5.0,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-11-14,2016-11-14T20:30:00+00:00,retail_sales,Retail Sales m/m,United States,0.8,0.6,1.0,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-11-16,2016-11-16T20:30:00+00:00,core_cpi,Core CPI m/m,United States,0.1,0.2,0.1,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-11-16,2016-11-16T20:30:00+00:00,cpi,CPI m/m,United States,0.4,0.4,0.3,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-12-01,2016-12-01T20:30:00+00:00,nfp,Non-Farm Employment Change,United States,178000.0,177000.0,142000.0,,persons,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-12-01,2016-12-01T15:00:00+00:00,pmi,ISM Manufacturing PMI,United States,53.2,52.1,51.9,,index,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-12-01,2016-12-01T20:30:00+00:00,unemployment,Unemployment Rate,United States,4.6,4.9,4.9,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-12-13,2016-12-13T20:30:00+00:00,retail_sales,Retail Sales m/m,United States,0.1,0.3,0.6,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-12-14,2016-12-14T20:30:00+00:00,core_cpi,Core CPI m/m,United States,0.2,0.2,0.1,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2016-12-14,2016-12-14T20:30:00+00:00,cpi,CPI m/m,United States,0.2,0.2,0.4,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2017-01-03,2017-01-03T15:00:00+00:00,pmi,ISM Manufacturing PMI,United States,54.7,53.7,53.2,,index,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2017-01-05,2017-01-05T20:30:00+00:00,nfp,Non-Farm Employment Change,United States,156000.0,175000.0,204000.0,,persons,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2017-01-05,2017-01-05T20:30:00+00:00,unemployment,Unemployment Rate,United States,4.7,4.7,4.6,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2017-01-12,2017-01-12T20:30:00+00:00,retail_sales,Retail Sales m/m,United States,0.6,0.5,0.2,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2017-01-17,2017-01-17T20:30:00+00:00,cpi,CPI m/m,United States,0.3,0.3,0.2,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2017-01-18,2017-01-18T13:30:00+00:00,core_cpi,Core CPI m/m,United States,0.2,0.2,0.2,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2017-01-27,2017-01-27T13:30:00+00:00,gdp,Advance GDP q/q,United States,1.9,2.1,3.5,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2017-02-01,2017-02-01T15:00:00+00:00,pmi,ISM Manufacturing PMI,United States,56.0,55.0,54.7,,index,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2017-02-02,2017-02-02T20:30:00+00:00,nfp,Non-Farm Employment Change,United States,227000.0,170000.0,157000.0,,persons,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2017-02-02,2017-02-02T20:30:00+00:00,unemployment,Unemployment Rate,United States,4.8,4.7,4.7,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2017-02-14,2017-02-14T20:30:00+00:00,core_cpi,Core CPI m/m,United States,0.3,0.2,0.2,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2017-02-14,2017-02-14T20:30:00+00:00,cpi,CPI m/m,United States,0.6,0.3,0.3,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2017-02-14,2017-02-14T20:30:00+00:00,retail_sales,Retail Sales m/m,United States,0.4,0.1,1.0,,percent,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
2017-02-28,2017-02-28T20:30:00+00:00,pmi,ISM Manufacturing PMI,United States,57.7,56.2,56.0,,index,High Impact Expected,,,ForexFactory,https://www.forexfactory.com/calendar,ForexFactory,https://huggingface.co/datasets/Ehsanrs2/Forex_Factory_Calendar/resolve/main/forex_factory_cache.csv,True
